duplicate_candidate_id,canonical_candidate_id,duplicate_basis,duplicate_wave,canonical_wave,confidence
RESCAND-5aa873a07672b3f70e5d9940,RESCAND-30afa2ddfe8227820431f439,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-78023ef1adfbfc3381952bf4,RESCAND-206bb3f812601be2555c58b8,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-a04687f6a8a314fdf132296c,RESCAND-f5fcd5a9f26513887e1edd18,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-8be20a7cf9b043e37b6ae162,EXTCAND-344c99086d509d2d8e267396,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-69b5dd332dcd5aefe097601c,RESCAND-69b5dd332dcd5aefe097601c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-274d2f80ec02e7052630eaa3,RESCAND-19d0d5b800707d3c3e857354,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-3f45ca03ae45889749320997,EXTCAND-79d8fd6eaae22af6fc0fb442,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-b7ad6efadab0b3ebe221260e,RESCAND-51dfabfd074b0e9829271f8e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-3d74e037323189644de26613,EXTCAND-c2c023edb685824a474a054d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f108ea53b5cfd4ddd86c9a09,EXTCAND-71120fd552b993d1849a2c43,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-8eb308500ca58a3cb6e409fc,RESCAND-83579956a3c999337dbefed9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-08bc224e5f2a2370664eae18,RESCAND-85d2635500d4d271b9d018cc,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-3810704602bc88e8bb1f699f,RESCAND-f32b65021b82d64c57882dde,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-7972410705364018446ca89f,RESCAND-609e10f00c6bbd826a6022cd,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-cbafccb9c3b48fb61086a963,EXTCAND-7c392ed46baeec598f60228c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-185680a015d169efbda7f592,EXTCAND-b3cda2f8e64bbf6eb8b18a02,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-c677c2abbbaf3c3cc76972db,EXTCAND-e9a3babbc8ff55518a51c160,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-6b47cd081efe5e4560f4ba84,EXTCAND-0e350e2cfb9403687dcbb726,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-506cb4b1882970a4822d86ef,RESCAND-da608d92b933d00859745251,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-f45bb4b173981e32b54ef4a2,RESCAND-5cc409b880a426bb5b828979,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-8e65b6920b52befaaabad2e1,RESCAND-93971f16acb4bc06fc822f2d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-52e69640307d07371e4bdcbf,RESCAND-cefcf9c4de0cb017d64e35a6,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-5f26fdb950525809939a8c62,RESCAND-7fd3060c8c6e3906db6ec512,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-f108ea53b5cfd4ddd86c9a09,EXTCAND-71120fd552b993d1849a2c43,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-88a40365724095ce4a32a539,RESCAND-88a40365724095ce4a32a539,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-f45bb4b173981e32b54ef4a2,RESCAND-5cc409b880a426bb5b828979,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-08bc224e5f2a2370664eae18,RESCAND-85d2635500d4d271b9d018cc,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-e9aa32ca228b78335e0d0e14,RESCAND-35c2e6c7d682b5769f1cf16d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-4215c51fbe2136a309ce5959,EXTCAND-79d8fd6eaae22af6fc0fb442,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f26d53c3301de534eee6e50f,RESCAND-a8fddb4407b92ea1d6880f53,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-4df0a2418e156c0c267c7c46,RESCAND-83579956a3c999337dbefed9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-f177ac1f1f8e16d239c9aa39,RESCAND-4518e1cc769488181df2b17d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-59a38f319bdd6ce7637a5662,RESCAND-1aa8413aac4c069bf7dda4ae,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-d50323ce14e3cae24152fad2,RESCAND-ba7900a2db7f149f4f8d8a0a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-4756f4e1d5dce626327085a3,RESCAND-af6ae22a88345bf987f4bb44,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-2377bad5660d7baaf3028f9a,RESCAND-e263e493e8cc92d8198212a5,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-f5cf76172922c28085f258f2,RESCAND-99e542717d31b2889a943b85,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-32428b5e857bad146ef614c5,EXTCAND-3d8b5a34bd01a98f5f89b80e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-559094b2d0bf36ad6c6b3dfb,RESCAND-45752b6b5a00c0e9e9f339ad,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-dd2f0e7ffd3fac648dda89da,RESCAND-6abad87427d63c7d1fa979ae,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-78d5ff8e8202697cbf01f65f,RESCAND-0a12da2116656ece349e8d3b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-6ba92dd2182921dcf4564949,EXTCAND-e544455be3b58190df6204bc,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-dfd497f80e55327f98634d43,RESCAND-8a3766690d6806226c87ba37,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-b2c31832fc135476c1c5ab98,EXTCAND-b1f56d12086fe3184c8b48e1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-479ba0be56ca81a56d0c6999,RESCAND-ebdedc3b0516ce0f062e05d8,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-f80ea880f8980118f8955942,EXTCAND-b95d840dbc0aa66c43b64d89,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-e9aa32ca228b78335e0d0e14,RESCAND-35c2e6c7d682b5769f1cf16d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-4215c51fbe2136a309ce5959,EXTCAND-79d8fd6eaae22af6fc0fb442,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-2b14350fd9a73c0342be3934,RESCAND-2b14350fd9a73c0342be3934,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-09dfde39703d0b5ae87751b4,RESCAND-09dfde39703d0b5ae87751b4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-5510497309fe4a9e38e02b17,EXTCAND-8f5de3fd1f6046a2d340942d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f5855e4a5babda1621fa50d3,EXTCAND-99a75a80a72482e0145de498,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-aa5616c679a8572e596f5dac,EXTCAND-8c6a11ccd2a11a765ce25213,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-b05e85a6174d9aac9057c03b,EXTCAND-dd0c0d808164a50e2643721e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-c2ea51b34c2c6922dd5e35da,EXTCAND-001f68047997123e5d2d455f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-44582fdc38ef73fdc2b23a3f,RESCAND-98451803eea48b82625c19c6,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-780ecdf9e27c085e7a4714f3,EXTCAND-14822804754ee0fde210e847,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-20ed0a42f4e4eb13dc20ddbb,RESCAND-9ff3bd8b1c5c6479e81118fe,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-b7a31cbe67d553e7876a1f42,RESCAND-f8a0312f4d69102c2d3f6f47,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-7194e4b9f45512bbbacf573a,RESCAND-249664e7bcbdd225a5d1c68c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-c31bec9a79b760adf6a0b9d3,RESCAND-90070f8a4b8ec196a87f57c5,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-06b43b08fee15f22c2cbd00f,RESCAND-734edc9b8324e9362e09ff3b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-f919d67e59be7073d31c2125,RESCAND-2abe406ea4bfa33e6c6b4b8e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-15f611ddc6051b6eea99c713,EXTCAND-8018c880ca63ed723a938d1d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-19a178f0164b1cfa969270c2,RESCAND-07055b69b8c40e7329cecc4b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-4839368e3fad3a8877808752,RESCAND-f0b8c5fb01f9ee4394ac5dfc,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-20c6c25dfda71f7b29ba4adc,EXTCAND-cc0af220ae2f62096c04b38d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-91065532104e3c5e087f2e98,RESCAND-c6e2fc889cbf40fd30583c72,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-98bb6edffa3311f09cb7b8ba,RESCAND-404cbc70ffef8d5345d385b9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-c7ec2346f9cdcb5c66fc9b2e,RESCAND-85fe38098c6226fa85d42ba4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-c2b87d7a5ec1549c99fa3793,RESCAND-115b5db069071c81e8382671,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-d785509191bc78e460f12cf4,RESCAND-d785509191bc78e460f12cf4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-dc94735805f24c448db21c50,EXTCAND-2507dbc9ad5b5936e589eec6,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-e322db77d52518a2b39426a1,RESCAND-06c5e2fe3c16723aabb7ce2e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-f2fdcf4ae680231ac08db875,RESCAND-ab7f5d18b7697f8fe041cd25,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-73a4219317c48f25505a2ac8,EXTCAND-d0e512c73fde29b80701c0a0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-6bd3db3720435c8076acebf2,EXTCAND-2b501e468e2172841efd004f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-b7098bab53b668829d4d8533,EXTCAND-056c0dc8c78a0d4be1388267,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-dd32faa877c587d4792e48ed,RESCAND-b8bf74bc383dff37b6e8a842,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-0e2070a096439f3b6cf00dd8,RESCAND-a4c6892c0582c7b92e05b0c3,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-4cedd16ded12947a49923078,EXTCAND-946777d96886d254bfae6dc0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-43f42827d2baa2ed1a06bab7,EXTCAND-2c6a667e86bd1ac02802ff08,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-289a2b8fdc3395e3a34cb104,RESCAND-b25e5f65669bf6183acf05c6,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-31a1d40d0181951a38b570a8,RESCAND-673ea0b9897fb9c2072b1ad7,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-c267aca68402f1f9997f07b0,EXTCAND-2ba103d1ec56cb00be8fdb83,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f5855e4a5babda1621fa50d3,EXTCAND-99a75a80a72482e0145de498,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-20c6c25dfda71f7b29ba4adc,EXTCAND-cc0af220ae2f62096c04b38d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-c2b87d7a5ec1549c99fa3793,RESCAND-115b5db069071c81e8382671,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-5510497309fe4a9e38e02b17,EXTCAND-8f5de3fd1f6046a2d340942d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-98bb6edffa3311f09cb7b8ba,RESCAND-404cbc70ffef8d5345d385b9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-91065532104e3c5e087f2e98,RESCAND-c6e2fc889cbf40fd30583c72,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-aa5616c679a8572e596f5dac,EXTCAND-8c6a11ccd2a11a765ce25213,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-0039b8184638b920dc15bcce,RESCAND-404cbc70ffef8d5345d385b9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-500419e7d7c34f630e52d639,EXTCAND-cc0af220ae2f62096c04b38d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-4c36c865d5aebb51ab0ebeb1,RESCAND-f8a0312f4d69102c2d3f6f47,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-12efad3c4448091232ec0d7b,EXTCAND-99a75a80a72482e0145de498,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-9f16057d4a10194207b3d7cc,EXTCAND-8fba76fc49eda9c07841c137,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-02efc9c52538d830465f3b55,EXTCAND-45516e7bfbac427a055dc6be,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-a1647e4673960aecef1bd603,RESCAND-cec31bb6c7dbb03beee10e3a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-c49bf67572f1bc5abe12794d,RESCAND-c49bf67572f1bc5abe12794d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-5e1b17062deba951981b2c72,RESCAND-5e1b17062deba951981b2c72,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-56215b3598c095c18da00db2,EXTCAND-5f457c5a3da5e41ff2d8eaee,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-e8f8c4025ad60664bb0a37e8,RESCAND-d8a37113ced66df9e5d7641c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-6a175ad871ee0b40d32ca5e2,EXTCAND-14822804754ee0fde210e847,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-3404e7e9b41a84b1e9c5c722,RESCAND-500758d14d30f473734e4c6c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-30b264c62e89933488eca155,RESCAND-2e5cfce0eb215b3e5e36a90b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-0b5fa343d83dc697a2a023dd,EXTCAND-53f95243361792b33d6e143f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-e0042fd6e0a8266829f80783,EXTCAND-2f714aaa3bd6c0eecdeb446c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-02ab5edd8697d666c1b7c3c0,RESCAND-646295cefbcad715be95d22b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-8eafce328baeaaea567e3611,EXTCAND-4196021a047b07649c653e7e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-516a8842543dd746f4eda725,EXTCAND-4f82a932dca915cca9a9aefd,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-d2e41ad9429ed1e7a416fcd4,RESCAND-431ddfcee96df990ef6bf3e7,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-60c252489825ccbf4450c723,RESCAND-614bcbbfc9ad812f7ad48d98,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-2779096b875fea66de06dd59,RESCAND-2779096b875fea66de06dd59,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-a22ee1bb5cbf3ebe3fd17687,RESCAND-93765a3c32b8ef23dfa18ff7,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-3772837f315f29fe4c2ec2f6,RESCAND-f74a42632b70898bc42fce7c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-6b05a8fadc26baa9617d2e13,RESCAND-6b05a8fadc26baa9617d2e13,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-2779096b875fea66de06dd59,RESCAND-2779096b875fea66de06dd59,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-0039b8184638b920dc15bcce,RESCAND-404cbc70ffef8d5345d385b9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-8b9684355e7ec638df6b4d1e,RESCAND-8b9684355e7ec638df6b4d1e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-d02f3bf24eca7fc9418f193d,EXTCAND-cc0af220ae2f62096c04b38d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-85fe38098c6226fa85d42ba4,RESCAND-85fe38098c6226fa85d42ba4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-404cbc70ffef8d5345d385b9,RESCAND-404cbc70ffef8d5345d385b9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-8426f77ca3235977e0c14b74,RESCAND-8426f77ca3235977e0c14b74,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-8d82388c21b30bba840c716a,EXTCAND-99a75a80a72482e0145de498,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-9505fdcf9fc872d5c133d9d1,EXTCAND-8c6a11ccd2a11a765ce25213,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-9180c24f8ea309a559e81ac5,RESCAND-5e1b17062deba951981b2c72,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-f8a0312f4d69102c2d3f6f47,RESCAND-f8a0312f4d69102c2d3f6f47,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-00fb08280c35d0c33a908f8f,RESCAND-306f721a7224455904da31c6,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-82290f7cad5264247093bb7e,EXTCAND-ae16f8e2d270b16771a64431,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-bcecddb3f8d5730408cdbbb4,EXTCAND-acd99a2cfb1c78cd21d8e7ab,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-bd96337027a505764bfb227c,EXTCAND-2ec4320b98b078888285de99,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-7a7ddd39fa37492e9a288915,RESCAND-b1011ed56bd46af98183a0f4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-1a01bc1321acf89734eff0bc,EXTCAND-45516e7bfbac427a055dc6be,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-7194080baa2eb2e8b2d0eca5,RESCAND-0491942258c2b6ea31fe8a13,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-93d43f95805de27b09d86d05,EXTCAND-2b501e468e2172841efd004f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-96353caa1bb8e4220fa9fc6e,EXTCAND-056c0dc8c78a0d4be1388267,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-93f3680ec2a0883cb26b45f1,EXTCAND-71474694cf344c888e3dcd70,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-001402adbfd41781694893e4,EXTCAND-8018c880ca63ed723a938d1d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f5e13926d25a9cbc30511157,EXTCAND-995f2bf563e2386f59b4e36f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-404cbc70ffef8d5345d385b9,RESCAND-404cbc70ffef8d5345d385b9,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-9505fdcf9fc872d5c133d9d1,EXTCAND-8c6a11ccd2a11a765ce25213,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f8a0312f4d69102c2d3f6f47,RESCAND-f8a0312f4d69102c2d3f6f47,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-d02f3bf24eca7fc9418f193d,EXTCAND-cc0af220ae2f62096c04b38d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-85fe38098c6226fa85d42ba4,RESCAND-85fe38098c6226fa85d42ba4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-ad039538ca71a01071c9f9d2,RESCAND-63e5607cdeda2a98d7482fd3,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-9e5908faa2079bb03fadbd05,RESCAND-53e5bee295c5ca6a1443c65e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-ab3ae8eb35ee2e291ed2f73f,RESCAND-f8a0312f4d69102c2d3f6f47,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-df82daf8aa5eed427b207eae,EXTCAND-ee7a645392195c8a71536f9f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f76cf613183a0dbbe7e6b69f,EXTCAND-6b064258398adf9f40dcf643,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-a7083b980b238084fd20d5ab,EXTCAND-8c6a11ccd2a11a765ce25213,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
