duplicate_candidate_id,canonical_candidate_id,duplicate_basis,duplicate_wave,canonical_wave,confidence
RESCAND-c45aae05cee6dc22e371b823,RESCAND-9695edc074a99f8c50144a47,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-3af18323adb95ae4bb9f4fde,RESCAND-4f92f1c1e1f0297cd624fa4b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-0f72fc37a526f814faec4aff,EXTCAND-b642cdcc8ea612e22f0e962c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-207f1e6f5f1cf3bdae05c47e,EXTCAND-c6e0908753314ce426ff2517,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-141674e73eccb4feaa46e140,RESCAND-ac6ee557c4effade7dad7a1c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-c0db38bc7cbc84203bdb6935,RESCAND-3bb63cf334186649926951e3,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-273d3c55b909f4f73f6bc4c1,EXTCAND-f515b5b08f168aedf4216b7e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-9815391008b3f5d7748d1017,EXTCAND-5212ba519fd765505f2ecf7b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-8c54d14a014878ba668c8e43,RESCAND-cb9c31d28947e3cff1ba8d99,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-62a2138812adfe0c0ea3be95,EXTCAND-5d2c682767c4402a39699011,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-36a12e6cfac7625c5e72eee4,EXTCAND-c0ce21a133b4182a71b807e1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-44481623188ba18b650b59af,EXTCAND-915c16463bc0fa6ed6a6bdac,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-c7d4778e907388d6d38f237e,RESCAND-c7d4778e907388d6d38f237e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-b2a513b478c323611885e14e,RESCAND-b2a513b478c323611885e14e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-b9f5cee7d3276cfd2254a746,EXTCAND-5d2c682767c4402a39699011,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-1307d156a5870da7edfa24d9,EXTCAND-915c16463bc0fa6ed6a6bdac,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-94ec1d816d58cdac9ae94292,EXTCAND-c0ce21a133b4182a71b807e1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-a44596275b43da3f433a74e9,RESCAND-4c7a89dc0d384ab10d7f30f0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-7201e43ba20c7177c8763674,EXTCAND-bcd92e2ab1012639197a9fd1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-5deda873e4ae78c26d70ece4,EXTCAND-4b5074df90080ca9a874c1c8,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-1baa4cdf678cd92f01c00562,EXTCAND-92a223851b2bff7a37bf0937,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-227f95f36ee8aa0cf1a6d3e3,RESCAND-4f92f1c1e1f0297cd624fa4b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-2d7fd0be575848f9fa50cf49,RESCAND-40c4c4197f47f0dc2eeec106,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-db10ab1e2db5ebef0e09acf3,EXTCAND-d1ffe615d2c9209be2c018d1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-b233d21875e588fa3b665a6b,EXTCAND-0e6b0e33f8f0628f5e3b18a6,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-0a944d50c86173a44625b2b1,EXTCAND-f515b5b08f168aedf4216b7e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-4a3841a65c768fd2f6b7ff75,RESCAND-5c47760aded0294b224ed5aa,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-831e55fb3e7f1d1c121a0860,EXTCAND-79c5496e99d89f4193e98e97,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-7118cecda0ddf8a00ed1da4e,RESCAND-66473cd545f1c5c145ce6d71,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-b9f5cee7d3276cfd2254a746,EXTCAND-5d2c682767c4402a39699011,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-94ec1d816d58cdac9ae94292,EXTCAND-c0ce21a133b4182a71b807e1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-1307d156a5870da7edfa24d9,EXTCAND-915c16463bc0fa6ed6a6bdac,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-fcfd783816ec7b26ae89f46f,RESCAND-fcfd783816ec7b26ae89f46f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-7201e43ba20c7177c8763674,EXTCAND-bcd92e2ab1012639197a9fd1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-5deda873e4ae78c26d70ece4,EXTCAND-4b5074df90080ca9a874c1c8,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-ac40f79e9c519a4e26ff2b66,RESCAND-ac40f79e9c519a4e26ff2b66,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-a44596275b43da3f433a74e9,RESCAND-4c7a89dc0d384ab10d7f30f0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-1baa4cdf678cd92f01c00562,EXTCAND-92a223851b2bff7a37bf0937,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-4b4d63ec5615651ab64e8a43,EXTCAND-92a223851b2bff7a37bf0937,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-38a861abb0ca721793088ab7,EXTCAND-915c16463bc0fa6ed6a6bdac,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-12358f5aad7af5f5d0afde65,EXTCAND-bcd92e2ab1012639197a9fd1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-a09b46f8dedd3a01e5231d89,RESCAND-e92a6b6833afeb74133beaf6,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-5f0540fcea128bdc147a0e57,RESCAND-ac40f79e9c519a4e26ff2b66,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-1a29e418eae8384b25d3053e,RESCAND-d481d3c669b57c90aef4b5d7,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-ae97e855abd621ba5d027c8d,RESCAND-4f92f1c1e1f0297cd624fa4b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-38a861abb0ca721793088ab7,EXTCAND-915c16463bc0fa6ed6a6bdac,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-12358f5aad7af5f5d0afde65,EXTCAND-bcd92e2ab1012639197a9fd1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-a09b46f8dedd3a01e5231d89,RESCAND-e92a6b6833afeb74133beaf6,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-2e88a8b0c22339f4fbafd43a,RESCAND-2e88a8b0c22339f4fbafd43a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-9873ef227cf9f4579c3131ac,RESCAND-9873ef227cf9f4579c3131ac,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-d878d537f2570d7019c4ac72,EXTCAND-2b01fbd2954c4c0ad95e9771,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-0c439476909dacd762571faf,RESCAND-7a15c46781d27c59f0169af1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-8bc040ab1a0f6b3db2eb6a25,EXTCAND-a3478d5e519bbfc76dfc0640,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-6f48c242800d5b6913dca051,RESCAND-591df6f21a155d23bebfcb57,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-9ea33abeafd2f674195a6f17,EXTCAND-96b5f297c05d2afff9698344,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-7325ef8d29b41e3c89579dc9,EXTCAND-a2cb800e59551d1a63468ac8,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-2bde594b6655e7ea97b62d5b,EXTCAND-5d2c682767c4402a39699011,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-a17d544695dcd0246abcfb76,EXTCAND-adf3134889d9a919c5f5b547,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-132703c4232bd93c53046ee5,EXTCAND-915c16463bc0fa6ed6a6bdac,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-7866c6e96b664cb8f077e756,EXTCAND-a9913592bd3a1f4f1949af4e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-9d6bf2804a08cea559fb66e4,EXTCAND-733d0eb919b7c3a047a5f595,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-8dab5da31b23c58646d1c075,RESCAND-8dab5da31b23c58646d1c075,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-16ebbf0f50ad51d2d46d9337,RESCAND-16ebbf0f50ad51d2d46d9337,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-7866c6e96b664cb8f077e756,EXTCAND-a9913592bd3a1f4f1949af4e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-0c439476909dacd762571faf,RESCAND-7a15c46781d27c59f0169af1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-5721007d30ba2d91eedc3e48,RESCAND-5721007d30ba2d91eedc3e48,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-6839ce501adaebff2b6dcf0d,EXTCAND-5d2c682767c4402a39699011,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-a55b2591f9c32f115fcac33c,EXTCAND-4b5074df90080ca9a874c1c8,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-1e45b6bd3cfdac1237483625,RESCAND-67cf730fee8c651a05710d6c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-6e719b1fd8d7bcd69669c8db,RESCAND-4c7a89dc0d384ab10d7f30f0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-7150dcc0a96286e117c5bdf1,EXTCAND-8518b50882267b431e30bada,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f829bc720bc01f0efc5270dd,RESCAND-3980b6d290d614ef07ca8b2f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-eb227dff02ca1fb190f4ddb8,EXTCAND-1be5d7fdeb893e0c3557b1b6,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-e055d0734bb9513b4eb5cecc,EXTCAND-b642cdcc8ea612e22f0e962c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-cfebb0b8d5747708b6501fad,EXTCAND-915c16463bc0fa6ed6a6bdac,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-111a11bf96bcb04b059889d1,RESCAND-13e313d6fb69f3832b82db3b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-de11335fe605d0eba6c56dc9,RESCAND-9f934135f029df63efccae8c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-19c587a19534051d544a24de,RESCAND-135e6c245ee711bc57b5f04c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-965b5688045204d7913dce97,EXTCAND-71474694cf344c888e3dcd70,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-a55e56ba1ea304457909b0d7,RESCAND-5ca402440d16c95a884220b6,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-9b399dba4e93b793aaa55e4b,EXTCAND-8018c880ca63ed723a938d1d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f81c0e230bfabfeaa1c53389,EXTCAND-f515b5b08f168aedf4216b7e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-5e9378e11f11367bcfb099aa,RESCAND-dd0fa3119751721cf9783b1a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-7d3a9bb56871462284a9ef9e,RESCAND-7d3a9bb56871462284a9ef9e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-a55b2591f9c32f115fcac33c,EXTCAND-4b5074df90080ca9a874c1c8,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-6839ce501adaebff2b6dcf0d,EXTCAND-5d2c682767c4402a39699011,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-fa2b618c1ebd726217967b26,RESCAND-fa2b618c1ebd726217967b26,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-80ac7a5bef9e4d359c3feb4b,RESCAND-67cf730fee8c651a05710d6c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-d6d9e93dd70254054894e9a5,EXTCAND-11e6892fe23f00da3916a1f2,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-c2ed45f6593816b8e1a17631,EXTCAND-5d2c682767c4402a39699011,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-49501726b055bf731c7ee635,EXTCAND-0963329f8809dbb9edc8ab14,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-759f6fefe470823564ef296a,RESCAND-9f934135f029df63efccae8c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-7cd98e36a13a0adaa04907f3,RESCAND-4c7a89dc0d384ab10d7f30f0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-de41a14c7573ffa1913acfe1,RESCAND-40c4c4197f47f0dc2eeec106,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-e42e4308ab0113dce0e1e4a0,EXTCAND-da8e348dd0920ab4699737ae,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-da677e6d4dd83e5c0288b1eb,RESCAND-f453483aceff90c79cb44557,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-d1c9cc0211139d3b2793fa61,EXTCAND-12795b40720f31c487296cf4,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-1594f4a72423224770df2641,EXTCAND-2dde0fb59642173ca4be26ab,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-61558f0eb63750c8a7e7f23a,EXTCAND-f515b5b08f168aedf4216b7e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-27ad479ca6115023b12d8c2c,EXTCAND-8018c880ca63ed723a938d1d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-c43210dc53a5141a8d3095c6,EXTCAND-ba23bc4731984ae2fa427430,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-c8076a3bb6a2866cf2f65929,EXTCAND-d0e512c73fde29b80701c0a0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-14144f28ae91dae19cb19dac,EXTCAND-8a7341cbb97b7bfe071de147,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-b7bf4554f9b7210ceca4604d,EXTCAND-a28a9d7f20a99e12517c804a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-958bd37c3b56bd606f345951,RESCAND-958bd37c3b56bd606f345951,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-6cce04e14572fea87670e620,RESCAND-6cce04e14572fea87670e620,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-d6d9e93dd70254054894e9a5,EXTCAND-11e6892fe23f00da3916a1f2,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-c2ed45f6593816b8e1a17631,EXTCAND-5d2c682767c4402a39699011,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-54f065071cc097cd6993dcb9,EXTCAND-edf5841e06a1b14acec0743d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f5acb232a5fa3dd4f0eb0bf9,RESCAND-e5626d2e6f5fe2cd06efde00,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-b1a93af0b9cd5bc999a4fc13,EXTCAND-2dde0fb59642173ca4be26ab,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-9d4c03076c6d67a1f8dd19f9,RESCAND-b7268c7be60e924d6951a99c,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-c95035c175759c9287b9286e,EXTCAND-f86c1d1d1109cd044fb38575,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f38aff9822f3af525a52c5a1,EXTCAND-cf637716cc07ecf751261cb2,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-9b0b4a6b36110313a57bfcce,EXTCAND-cbcd8b8a8619bbb6c6a2ec59,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-88451b5bc9306e5786fa9cdd,EXTCAND-dfd8c3e0752b0bac79b7d5dc,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-67b5db0030f30f14a3fdc703,EXTCAND-d0f0262cde165fb7a7dd6e86,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-dd46a6ba33638baf958ee238,EXTCAND-2eca46e93f784a3be97bd266,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-bbd278f8fedc3ca5d3697a67,EXTCAND-4fa3aad14b55babb48e3bb94,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-897cd5781ba410f2729b37f0,EXTCAND-1af6dd9af62370b15b88fa07,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-78563e2c7c067d3af2a97f3f,EXTCAND-9d3203aa70f73141218a37f1,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-7ff74cf43d21b10a742af778,EXTCAND-f4e94561394c65ac15c8ee92,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-478c532ee239882615a9d3df,EXTCAND-3c8ec717830b61097582508f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-1d26ebdd30050b009334b7ab,EXTCAND-d84d4ce1744da0def7a0fe02,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-9b3730e4de3ad1d4f18477a4,EXTCAND-d3bf1ca0cfc320f18fdbd097,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-ab7aac5d05fea2d10bfe27bb,RESCAND-3bb63cf334186649926951e3,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-cf604fc934369d5fbb0d0f65,EXTCAND-27b1748a35246e673597c46f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-b2ae7956ff2fba2f48ca3ed1,EXTCAND-f2f1423558fe6a00837eb78d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-a454a4e137c213c08b92028c,EXTCAND-036b7c1a2d2c424aea46b284,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-bb597cf16e54fd54ec8bc3e2,EXTCAND-a28a9d7f20a99e12517c804a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-0e37fd19967cd475d2eb5d4f,EXTCAND-53f95243361792b33d6e143f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-2c1571c3d734688a8e65a1e6,EXTCAND-4c20fbe1bbcc30fc43bb7d33,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-1409208a9f9eb1b27a511088,EXTCAND-184a19c9b32efbc5d4e12854,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-90533b9ae2fd4596cfe6fb2c,EXTCAND-b8cbb85ee78b5ace693bd5c2,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-d64b70e67010a1b5acedbb73,EXTCAND-667eaf11720642ad0633baed,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-5cec755e2629922e1483f3f7,EXTCAND-2ba103d1ec56cb00be8fdb83,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-581c5d66f838ca0e56ee2f03,EXTCAND-ef1d6b202117729879b044e8,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-71c339679c27c47f1d0622f4,EXTCAND-5e883255446e2267e795968f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f757eb1500fdfb72902f9cd1,RESCAND-1296923da919b12baa23c16e,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-001bb0396ff34444b07c4e5f,RESCAND-001bb0396ff34444b07c4e5f,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-1152b8616d2d259afa59b76a,RESCAND-1152b8616d2d259afa59b76a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-2c1571c3d734688a8e65a1e6,EXTCAND-4c20fbe1bbcc30fc43bb7d33,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-548488ac3741ca511bbd6062,EXTCAND-d3bf1ca0cfc320f18fdbd097,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-e7b6a69cbd0222efaa1e9c4f,EXTCAND-e72751fa607264ff85a0363b,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-2f6878a2bb12e9d05e6be8e0,EXTCAND-8018c880ca63ed723a938d1d,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-468b341a3d63e35c0478c3bd,RESCAND-1152b8616d2d259afa59b76a,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-b0a32eb36f10373d80af7d2b,EXTCAND-33980df528e6f01adc543dbc,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-4dbb0485fd3ef117a2b932b6,EXTCAND-71d8642ed801b8bb64ae9659,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-692b360020c5e8ee717ffeb1,RESCAND-3a7e8a8865176049363d3b15,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-28c622dc907740004db83f39,EXTCAND-7263e97bbea29a6ef08b8874,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
RESCAND-f8fa22b03eb93807a69e8c87,RESCAND-2fad9371489ab2079aa815d0,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,high
RESCAND-172f2c721d4a31188faf9c07,EXTCAND-2e3da46a0acfc2ebb546ab40,same canonical URL across waves,external_search_wave_002_exhaustive_residual,external_search_wave_001_compacted,high
