extraction_result_id,canonical_payload_id,candidate_id,linkage_basis
EXTEXTRACT-aa75190a7a6043b3d2f5406a,EXTPAYLOAD-dcd7ed2ffcd353bcb2c891bc,EXTCAND-40f6a2546c3d9fddcd21367c,readiness_preserved_lineage
EXTEXTRACT-23d02794d1dadc72658303e0,EXTPAYLOAD-dcdf1a417d8330f92b3dcd44,RESCAND-430978fe71e4c75956112318,readiness_preserved_lineage
EXTEXTRACT-08119b27b6b136e264d33c42,EXTPAYLOAD-dce6f4931d491b1afe6e50a5,RESCAND-729a83c63c0718f88c0557b6,readiness_preserved_lineage
EXTEXTRACT-58b8285b6601fc2b7a5fd353,EXTPAYLOAD-dcebf4c283b7d8b2d7138ba8,RESCAND-2f2ee7d7495ea10d91ebfaa8,readiness_preserved_lineage
EXTEXTRACT-0cccfb14f98f724f23c1e845,EXTPAYLOAD-dcf6835d40fbfa4f9403966f,EXTCAND-b0ddb8b0fc476259f534e21c,readiness_preserved_lineage
EXTEXTRACT-0cccfb14f98f724f23c1e845,EXTPAYLOAD-dcf6835d40fbfa4f9403966f,RESCAND-f2fce879f63107069ee9fa80,readiness_preserved_lineage
EXTEXTRACT-b72686d8f2382ae2c6fd4304,EXTPAYLOAD-dcf7f2a9e2c4e3d575f684ee,EXTCAND-7fe3308dfe694965470c66d7,readiness_preserved_lineage
EXTEXTRACT-70bf2374e077cf601902337b,EXTPAYLOAD-dcf88c3dda8dcd54e351e1e6,EXTCAND-240ba9769ebc7f6111faea81,readiness_preserved_lineage
EXTEXTRACT-0b3e1af0f38c58e54bfefd66,EXTPAYLOAD-dd0657a53bd36c4686ffbaf3,EXTCAND-bfd6466cc00fe6e34c451469,readiness_preserved_lineage
EXTEXTRACT-c789f9fe8919dde3e14c86be,EXTPAYLOAD-dd0a916172712afe141f1876,RESCAND-20eff98ee8c8d694e16ba2d5,readiness_preserved_lineage
EXTEXTRACT-6f08ea82f78b61021788601c,EXTPAYLOAD-dd110eb7cfad6c291b424331,RESCAND-42824965ed121062032cd202,readiness_preserved_lineage
EXTEXTRACT-a3035210f101db5331afdb86,EXTPAYLOAD-dd111843b226a8aa314f7add,RESCAND-9240c99de8a06c192b2d0efd,readiness_preserved_lineage
EXTEXTRACT-4f0504fce6c3c7f5cdf1be75,EXTPAYLOAD-dd16ea7a12437b366b904de9,EXTCAND-2b31ac22bb877f9530d086ef,readiness_preserved_lineage
EXTEXTRACT-07c4f039e1aa38ba2a2a47a8,EXTPAYLOAD-dd20f6460212f6d185fe92b9,EXTCAND-e31ddd4c82fdea07dfec49d4,readiness_preserved_lineage
EXTEXTRACT-adcd620d3516d45083876231,EXTPAYLOAD-dd263ba3388c4fe18881b6cc,EXTCAND-56afff5fe7b6a02fe6b6a69e,readiness_preserved_lineage
EXTEXTRACT-273c5be31663598332a91b99,EXTPAYLOAD-dd2e5e38239db490a167415c,EXTCAND-36be29a68fcd2b5150563caf,readiness_preserved_lineage
EXTEXTRACT-6492603563b5ffac029c1bdb,EXTPAYLOAD-dd334e6a0cfae58ee7df562c,EXTCAND-ea2eacbd1dbd879e61d43c7e,readiness_preserved_lineage
EXTEXTRACT-5dd72761bcf28caced69a3f8,EXTPAYLOAD-dd354bf2dfb4ada50c38e679,RESCAND-35d90e3b2fe03de9c40da695,readiness_preserved_lineage
EXTEXTRACT-d572e57857af5d53deb303a0,EXTPAYLOAD-dd357ce3d914a0a06e61a586,EXTCAND-734c76e856e08b065eb94caa,readiness_preserved_lineage
EXTEXTRACT-66bbec5f86f5c6e14d565a48,EXTPAYLOAD-dd37a1a0d34a87b301b5932c,EXTCAND-3104d0847e0d62e254b19dc4,readiness_preserved_lineage
EXTEXTRACT-7f3082a58cc7b2c8af0d8f58,EXTPAYLOAD-dd3d9eeff8a2dd5846f3794e,EXTCAND-22112ff548b53f8da63c0775,readiness_preserved_lineage
EXTEXTRACT-14177e6ae53ec3bfb79ce8c5,EXTPAYLOAD-dd3e91741c3bc37c69dc9906,RESCAND-db0be6683bc8175bd67bb618,readiness_preserved_lineage
EXTEXTRACT-dec54c916476dc8fafe09773,EXTPAYLOAD-dd472ff8eb0ecda18bea0d4e,RESCAND-04b342439a6acce683ac9ad7,readiness_preserved_lineage
EXTEXTRACT-28e92d1149f789bc54c5856a,EXTPAYLOAD-dd59d8ee844033b17aecdd67,EXTCAND-0b1178ef1d6beda912548e05,readiness_preserved_lineage
EXTEXTRACT-0fc25fc6e6b2544ce591dad0,EXTPAYLOAD-dd6b90170491c87a7c64daab,RESCAND-dfb57d459ae510d3921bacbb,readiness_preserved_lineage
EXTEXTRACT-53fe3037d4630a5579f7cea8,EXTPAYLOAD-dd6fa51d111553486084db77,EXTCAND-1e7f27c7f268becfc454b013,readiness_preserved_lineage
EXTEXTRACT-ccf51fb8fccb0e3189850570,EXTPAYLOAD-dd71a6f5f5ea9f54c3843057,RESCAND-54c56ea6457b2b08f92634c3,readiness_preserved_lineage
EXTEXTRACT-e7c80216290484db59411bdc,EXTPAYLOAD-dd77d731b3fc4bcecead2a60,EXTCAND-bf429b91a9dfad82a78eb1b4,readiness_preserved_lineage
EXTEXTRACT-b7f20f41d8e79ca2bb08b5b9,EXTPAYLOAD-dd77e2f38fb0e6654db77682,EXTCAND-44ca894e5d1ee4227a3b7761,readiness_preserved_lineage
EXTEXTRACT-fa5d98ba8e929f1ffe8d6812,EXTPAYLOAD-dd89a9dcb6efc806cf200c27,EXTCAND-57001b055c4e70ede1f14071,readiness_preserved_lineage
EXTEXTRACT-7d5e63fc492940e153fd3d0a,EXTPAYLOAD-dd9056e130b412ab86523e7f,EXTCAND-3a36c8dc989182271253b1cd,readiness_preserved_lineage
EXTEXTRACT-482fba169981744e48297bf5,EXTPAYLOAD-dd9099d5a16aa875693828d7,EXTCAND-8d3f1e843941dfa1407d06a7,readiness_preserved_lineage
EXTEXTRACT-5bd1c31a1221881bc003dfe7,EXTPAYLOAD-dd9796397a2958b9b64fd6c2,EXTCAND-eb53fb1829357708b22512df,readiness_preserved_lineage
EXTEXTRACT-0f0e729c7101457fd14c8368,EXTPAYLOAD-dd979a268820de60ffd6f71e,RESCAND-7c62ff5c8667a0a42a6dc14c,readiness_preserved_lineage
EXTEXTRACT-a501a8111c535bb2bd51e760,EXTPAYLOAD-dd98ab0ac8127730c0b4b1bb,RESCAND-edc2d84ac55c11d70e8572bd,readiness_preserved_lineage
EXTEXTRACT-af7a21590255a27840c71f17,EXTPAYLOAD-dd9c4f3b886978e2a6d6cf73,RESCAND-f3ed12773ac93678fd569f4f,readiness_preserved_lineage
EXTEXTRACT-3b0f92f95ad983ffc213e710,EXTPAYLOAD-dda619f9b00aeafb630fd795,RESCAND-3a446cafe2f4b3233a80fffa,readiness_preserved_lineage
EXTEXTRACT-0dfee3e35f0fd71cb4834b40,EXTPAYLOAD-ddbaf6b322554167a5ebcf9c,RESCAND-4ea8e2653ae68273fb124004,readiness_preserved_lineage
EXTEXTRACT-0792806b54021b4d1fb28cc0,EXTPAYLOAD-ddbce4884f850e2b367af9cf,EXTCAND-0639183fcad7b91bf70765df,readiness_preserved_lineage
EXTEXTRACT-e51e8a9a7c964395049db4ed,EXTPAYLOAD-ddc0d0b1763fa614c77141a8,EXTCAND-9fb5a1258976a37122680037,readiness_preserved_lineage
EXTEXTRACT-1ed1bdec82fc067042aadfeb,EXTPAYLOAD-ddc0f1657d5e3a4bc17ccdea,RESCAND-03dbe0c42f94bdd674eabdde,readiness_preserved_lineage
EXTEXTRACT-e4c15fdd2d1bddc7a96615bc,EXTPAYLOAD-ddc29aebb71726ebc6ecfe7f,RESCAND-24ccc9802422a361c5fa667b,readiness_preserved_lineage
EXTEXTRACT-6409a1e4d45fd39d6c038e93,EXTPAYLOAD-ddc2ac84c78929a2d70d0128,EXTCAND-062abfb183483200f0359f4e,readiness_preserved_lineage
EXTEXTRACT-629bfda96db7513a128ca393,EXTPAYLOAD-ddc6b492da7248b80d636866,RESCAND-d817a6bfd5ab87481df1e225,readiness_preserved_lineage
EXTEXTRACT-8c6ba98dff6c9c7956334fa4,EXTPAYLOAD-ddcc430e4ea2add965c9f9fb,EXTCAND-f7927408fc64a71abea403c0,readiness_preserved_lineage
EXTEXTRACT-6def0b78422d876738b62c30,EXTPAYLOAD-ddcd73e87c85d5a6018f61a5,EXTCAND-8a81c7ef95c9b857164053b9,readiness_preserved_lineage
EXTEXTRACT-852f24c2d843cf4d5098f18a,EXTPAYLOAD-dde9e8fd692afe88e2244380,EXTCAND-08fb89d942429a0719397693,readiness_preserved_lineage
EXTEXTRACT-0e2fc11a8195de70bb9609cf,EXTPAYLOAD-ddee6e93331fe59be4f16c8f,RESCAND-37f3098f390b28ef996384a0,readiness_preserved_lineage
EXTEXTRACT-331dcfc2ad5c8327887d3399,EXTPAYLOAD-ddf2bc84f0fa425b3141e245,EXTCAND-8698cf2b0cf092eb23d3338f,readiness_preserved_lineage
EXTEXTRACT-62330590ef4cad2250c704fe,EXTPAYLOAD-ddf44316aca23dccc7d7f2e8,RESCAND-16be6ec64221406c50bb3e53,readiness_preserved_lineage
EXTEXTRACT-f174666e7e5ad88b6d7c3e20,EXTPAYLOAD-ddf7133534318b7b2c1e4e37,EXTCAND-0e480e7042d7f3de5d80f8ae,readiness_preserved_lineage
EXTEXTRACT-9f822cd1660ad8ef52f9ab0d,EXTPAYLOAD-ddf7cb4e2e63c025e5038ac5,RESCAND-6d633b93c75b5f7bc056e94e,readiness_preserved_lineage
EXTEXTRACT-06584aa600e6303ddd14db78,EXTPAYLOAD-ddf9eaf1819859e2659f57bc,RESCAND-71d597f622ca1ff0856fcea8,readiness_preserved_lineage
EXTEXTRACT-20353392d34adcb76d65cb46,EXTPAYLOAD-ddfecf532749ee6b053c7146,RESCAND-0238f4907be14e297360fe90,readiness_preserved_lineage
EXTEXTRACT-98d9628c5cfdfcb68f8fd7d6,EXTPAYLOAD-de062b5ad8e78788486b001e,EXTCAND-345afd5da3014b901f3029c2,readiness_preserved_lineage
EXTEXTRACT-74f18a2b4ed357998de2503a,EXTPAYLOAD-de07548997a1beeac6f20002,RESCAND-3f44a825e87f0ba30f3778a3,readiness_preserved_lineage
EXTEXTRACT-5befd744b2ea890f584061cb,EXTPAYLOAD-de10808619cdd77100e6bad0,EXTCAND-b58891d19475028a0c9923ae,readiness_preserved_lineage
EXTEXTRACT-bdebdad6f9bd2562bb4f72ed,EXTPAYLOAD-de1a482f749c08eee70e1987,RESCAND-810dead27ab18deb9f722231,readiness_preserved_lineage
EXTEXTRACT-0d15346874788f2708c010d4,EXTPAYLOAD-de1ac6cace9250a040a94a1f,RESCAND-49031347f64f11d962ea9e66,readiness_preserved_lineage
EXTEXTRACT-e01cf9f5096c674ce8e934cd,EXTPAYLOAD-de22dc04b37a0513804f5594,RESCAND-7f305c863f44577c0ef2dd16,readiness_preserved_lineage
EXTEXTRACT-9989fa879b9a76cbdb5f6da8,EXTPAYLOAD-de245773e281fb9dfca1f1d0,EXTCAND-cdfff3486a97ffda64a30741,readiness_preserved_lineage
EXTEXTRACT-dceb21d32a135861213374af,EXTPAYLOAD-de25bcaf553300ecf1da1ba4,EXTCAND-14ba9664c6a3bec0a9b93b6e,readiness_preserved_lineage
EXTEXTRACT-2ff88a7826310920282430a8,EXTPAYLOAD-de2df5371cea961b5698ce00,EXTCAND-1aa88d4ff6fce3fc79ea9339,readiness_preserved_lineage
EXTEXTRACT-882a868c60a9b09e17f80963,EXTPAYLOAD-de2ed234195d0b8f4f09014e,EXTCAND-8d2497405281b46d728c2e8d,readiness_preserved_lineage
EXTEXTRACT-66900e96438ce68c1ca0abcf,EXTPAYLOAD-de3459b7ff55a43a4615852f,RESCAND-3585e364093aa975ad0f5f66,readiness_preserved_lineage
EXTEXTRACT-5583601cbd0183c6fe9d012d,EXTPAYLOAD-de36bdf0b1c6b75dd139464d,RESCAND-5ba2bcaa2dd983b6b0706759,readiness_preserved_lineage
EXTEXTRACT-0326b1cf59e0870f0914f30c,EXTPAYLOAD-de37212709f8feb0195d57b9,RESCAND-ac2c2007f2b12878143868d8,readiness_preserved_lineage
EXTEXTRACT-44797b5ec5da0b2cf19b60d5,EXTPAYLOAD-de3b36fff2d51088c1e945c2,EXTCAND-0d59445751b90d193ece1274,readiness_preserved_lineage
EXTEXTRACT-2c4eceb3c2629ed7b18a5b1c,EXTPAYLOAD-de45586100d2ba7a0d84d178,EXTCAND-efa8e7d56372de3d13b98571,readiness_preserved_lineage
EXTEXTRACT-99be34f473415f042a4e47f5,EXTPAYLOAD-de4c41a943bb95f68f03581d,RESCAND-b74c87901931f9d487ad216d,readiness_preserved_lineage
EXTEXTRACT-1011503cf88fd6d35286572a,EXTPAYLOAD-de549a7500fe5baf0ffbad79,EXTCAND-e04723a95e9701a55758a5de,readiness_preserved_lineage
EXTEXTRACT-a22b1fba752bb7440f13164c,EXTPAYLOAD-de58260c97c1a9d297173343,EXTCAND-a14abe024f76929226260f02,readiness_preserved_lineage
EXTEXTRACT-20939cc1d72d83eb119dc8d1,EXTPAYLOAD-de5fb34e6f5f3345d113c2a2,RESCAND-381b17802e31af474427b785,readiness_preserved_lineage
EXTEXTRACT-d135146e24bbda2b682fb9c4,EXTPAYLOAD-de640c139c4acd499713b00f,EXTCAND-2318c381f91433db171d83c0,readiness_preserved_lineage
EXTEXTRACT-afb300c5e3c0176bf6666a44,EXTPAYLOAD-de6dde51919751ecedfc917d,RESCAND-70ee5cba0ac03dec69d6319a,readiness_preserved_lineage
EXTEXTRACT-b3817b5bef08e019c3f63636,EXTPAYLOAD-de7a3c36ba54365bfa35df3d,RESCAND-6db6550ac656cf4f88f0ef5f,readiness_preserved_lineage
EXTEXTRACT-e98fa75fb0725647447b6423,EXTPAYLOAD-de7aeecd2227ccddb46898f5,RESCAND-ae669cb333afe2949b0dd5e1,readiness_preserved_lineage
EXTEXTRACT-2ba39029d956d83bebdff655,EXTPAYLOAD-de7c46d226b51e38f1feebe0,EXTCAND-b539b9ea172a81772a50543b,readiness_preserved_lineage
EXTEXTRACT-0c9a0d97a09354459aef2306,EXTPAYLOAD-de7d37c36a413b75631f3ac0,EXTCAND-dfdb6e24475e39c32962b7ef,readiness_preserved_lineage
EXTEXTRACT-36cc240f88df534175a3f79c,EXTPAYLOAD-de835054cee52ab10dd39bf7,RESCAND-aa50fd1fac80faa7f66d90fe,readiness_preserved_lineage
EXTEXTRACT-733cbf5b24e4b7b77fdda223,EXTPAYLOAD-de8445ef06797564b2a100f1,RESCAND-89f50a05c4d4acf03538b7bb,readiness_preserved_lineage
EXTEXTRACT-cc61c87ab0576a1b8370f782,EXTPAYLOAD-de8712ab6dd1fc6d0bce7eb6,RESCAND-a8b1691a3f41b1d10d01f2c2,readiness_preserved_lineage
EXTEXTRACT-de898d791ca7e84d0110727c,EXTPAYLOAD-de8cfe68b5f85305b831332a,EXTCAND-3a0754301ee2b239b1fe50e1,readiness_preserved_lineage
EXTEXTRACT-69d608a4fc0f97e7b885ef30,EXTPAYLOAD-de8e0e37b219d7d01e761f57,RESCAND-4618aa1ff5d9e41612822a16,readiness_preserved_lineage
EXTEXTRACT-7fa258069db478aa5759b92f,EXTPAYLOAD-de9422cbdd8ca9b7a13fb562,RESCAND-fc3b8987b9fe15d429b1256a,readiness_preserved_lineage
EXTEXTRACT-64f0e8809d048187280f1f8f,EXTPAYLOAD-de960ae25f4eb63ad1fd2f8d,EXTCAND-2522e80414c786360c5bc89c,readiness_preserved_lineage
EXTEXTRACT-d3e012f1d1c5745533cf4810,EXTPAYLOAD-de9e52cd88ff140cf86bb48b,EXTCAND-1274a4bdbd5b91520c17ad4a,readiness_preserved_lineage
EXTEXTRACT-09dd95883e377dc46a9d7bcd,EXTPAYLOAD-de9fac395d8151b7394e5ab8,EXTCAND-d6198f12dbbb3f7bd6b957df,readiness_preserved_lineage
EXTEXTRACT-6109ff967f9a374f56390df9,EXTPAYLOAD-dea1dafdba6298a1becc7bfe,EXTCAND-8e54076e3deb66a38a474489,readiness_preserved_lineage
EXTEXTRACT-3b4abae4191703c3f0862d5e,EXTPAYLOAD-deaa66f07eda6c418f5d3939,EXTCAND-4753a1b206ede0b75c897343,readiness_preserved_lineage
EXTEXTRACT-3981e828ce71dbe25d20a2a5,EXTPAYLOAD-dead5276838a052f98cda1b6,RESCAND-3843798cd0b3238f6fc5a4e8,readiness_preserved_lineage
EXTEXTRACT-8cfab820da20e65a8ea838da,EXTPAYLOAD-deb046e63da5e4b9e27f6038,EXTCAND-0d1817cac75b4952b59793bd,readiness_preserved_lineage
EXTEXTRACT-748aa01dcbe111237ed20ad0,EXTPAYLOAD-deb3153ebc819dc5189f51fc,RESCAND-c9a087c8123e8cfa5ab89191,readiness_preserved_lineage
EXTEXTRACT-5b549556e0128abf62d79fb7,EXTPAYLOAD-deb4c1f19858a25186f2b972,RESCAND-90dbd3923fbf6200ff544e3e,readiness_preserved_lineage
EXTEXTRACT-bd419441a22911884ea381b8,EXTPAYLOAD-deb7b9c3041fb022bf6a843b,EXTCAND-51f2452cfb94412449e81040,readiness_preserved_lineage
EXTEXTRACT-c40cfdccd315574f629bdc0d,EXTPAYLOAD-deb9c21e76be2330f0effebc,RESCAND-e4c230abc884b99c214e1afe,readiness_preserved_lineage
EXTEXTRACT-a8f73b533af6f02b554acdb0,EXTPAYLOAD-debdf0d01ee2846f9299b1d1,EXTCAND-d10017643665c55a65d2ebff,readiness_preserved_lineage
EXTEXTRACT-d94bc026b8cda568aa8d9d4c,EXTPAYLOAD-dec8051348048ae6b718329e,EXTCAND-e29331beababaa21182cbf1b,readiness_preserved_lineage
EXTEXTRACT-7342676753110859775ea5b5,EXTPAYLOAD-dec84aab0beaefbd1a78e543,RESCAND-e73c1bc5a5052d7e672ddd5a,readiness_preserved_lineage
EXTEXTRACT-6308f289f8765dc3a473817d,EXTPAYLOAD-dec95186d84d99aff393217a,RESCAND-b07455389d31eacee33be839,readiness_preserved_lineage
EXTEXTRACT-8169a913ca9f10c01bbcd509,EXTPAYLOAD-decdc32c6bb5e804114c23a1,RESCAND-5679f19f8982de58a3ad30bc,readiness_preserved_lineage
EXTEXTRACT-8d71677f63e41ba70cd0963d,EXTPAYLOAD-ded3f75e36226046b834bb38,RESCAND-350e3c9e07bf33515afb38ab,readiness_preserved_lineage
EXTEXTRACT-80f8bbef2808f975980b2111,EXTPAYLOAD-ded5601546643154b664f368,RESCAND-e6d4a5068691f5cd5943fad7,readiness_preserved_lineage
EXTEXTRACT-78f06ee54ea6a66e9ea5918d,EXTPAYLOAD-ded80e8dceb2f4dd2fc60dcb,EXTCAND-fd78c1225b9958148724f1fd,readiness_preserved_lineage
EXTEXTRACT-a0079102c86c24ad226a5235,EXTPAYLOAD-dedce0aff851420af1dc5073,EXTCAND-973e00db92b9116ee3a5c28b,readiness_preserved_lineage
EXTEXTRACT-ac6bd548a2ea85f237811e30,EXTPAYLOAD-dede3095afc3f9ca8f5420b3,RESCAND-f63de4d960e31cee3d9e8c06,readiness_preserved_lineage
EXTEXTRACT-dc29caa3deeac6bc0921e5b9,EXTPAYLOAD-dee1e4256e3992e9e7cc9ac2,EXTCAND-fd01a85f39b66ad83c1f08e1,readiness_preserved_lineage
EXTEXTRACT-01144a9909bd6ec144f04022,EXTPAYLOAD-deed85d607c674550006c529,RESCAND-60552669b41d4ea8ffffd2b3,readiness_preserved_lineage
EXTEXTRACT-01144a9909bd6ec144f04022,EXTPAYLOAD-deed85d607c674550006c529,RESCAND-8bad3f647da4504891a7917d,readiness_preserved_lineage
EXTEXTRACT-2349463692689a7b9480ed5d,EXTPAYLOAD-def45fa16724bb024e767280,RESCAND-aba5ebb1323fa623a8ce9c6d,readiness_preserved_lineage
EXTEXTRACT-e00b2fec0c28b17cd5765404,EXTPAYLOAD-def80dbd0f77519fd1c2a23c,RESCAND-2a86181c25bb004203998844,readiness_preserved_lineage
EXTEXTRACT-1914f4683d4b99c3b3b3ef1c,EXTPAYLOAD-df054e50c7a0d26b0657ea43,RESCAND-6a8fd4c6c75e7123d36626ba,readiness_preserved_lineage
EXTEXTRACT-07b6c089aff99447fd1aef0a,EXTPAYLOAD-df0553e7a2d2e5bfd2335940,EXTCAND-d90fbd89c2e4fee9f739f63e,readiness_preserved_lineage
EXTEXTRACT-3e7629cf03234d3828cbeb59,EXTPAYLOAD-df07bfaf3be1569315a2261e,EXTCAND-8b220385d4e29a7a73b38107,readiness_preserved_lineage
EXTEXTRACT-b7844b867bb6b8b7b89a4e4a,EXTPAYLOAD-df0985d9ac3feb7799aa9d86,EXTCAND-d15884e5a30886ee27c4c601,readiness_preserved_lineage
EXTEXTRACT-04a23456491aad77b981e454,EXTPAYLOAD-df1232d9da92e6136ff66f87,EXTCAND-f210c9a77c95358dcd40a768,readiness_preserved_lineage
EXTEXTRACT-02abc75a6b36d6b9857229f0,EXTPAYLOAD-df12fe67857e854f05b8830c,EXTCAND-d157e0c1ab65ea9924d54cf5,readiness_preserved_lineage
EXTEXTRACT-a911abe78b7ebf0b545aff6f,EXTPAYLOAD-df1dbb1661013c44f3190d26,RESCAND-2038db29972a3f143618c3f5,readiness_preserved_lineage
EXTEXTRACT-a911abe78b7ebf0b545aff6f,EXTPAYLOAD-df1dbb1661013c44f3190d26,RESCAND-24a6dc3948cf406d703c5ea9,readiness_preserved_lineage
EXTEXTRACT-22e0ef6ead682208f9d7355f,EXTPAYLOAD-df1e97cfb4c37126c4f9cc24,EXTCAND-7781ff7f0c9de48a71f84e1c,readiness_preserved_lineage
EXTEXTRACT-8211266214bab79add98beba,EXTPAYLOAD-df1efbeb78265fcfb1be1f97,EXTCAND-e04986fd229b8496d7a040a2,readiness_preserved_lineage
EXTEXTRACT-6c1da104b5c9793f3da3e43a,EXTPAYLOAD-df1f934b409c0807fba9295c,RESCAND-70f0b93548d1694d14fe1dbb,readiness_preserved_lineage
EXTEXTRACT-56f6d31deef31a530df8c9e8,EXTPAYLOAD-df249a3457cc697fe0b1528c,EXTCAND-afe8e621722b5364bae652f8,readiness_preserved_lineage
EXTEXTRACT-2627a08e47245edd721de02f,EXTPAYLOAD-df25ddb21f1b22111cf4576a,RESCAND-b70842f59b859048227b0dfb,readiness_preserved_lineage
EXTEXTRACT-9336aa18d2d8b83979d21c1b,EXTPAYLOAD-df2804f746a49df8df0aa26a,EXTCAND-44106d6cec18c031c360bb5c,readiness_preserved_lineage
EXTEXTRACT-f351c2f74beb7a09755fdc45,EXTPAYLOAD-df2a23fd068e5cf03d5c6697,RESCAND-a72220e5045c694ce748621f,readiness_preserved_lineage
EXTEXTRACT-ee51b0a95cc76bf25e626874,EXTPAYLOAD-df2b7c38671045d15bb8e435,RESCAND-152f02e94efe361b3f882c2e,readiness_preserved_lineage
EXTEXTRACT-242c46491563f26c7e3fbd2a,EXTPAYLOAD-df35b889e764d88ef980539b,RESCAND-393db89c498ee03a367f34f8,readiness_preserved_lineage
EXTEXTRACT-13121ac8eb373a3878a38693,EXTPAYLOAD-df3972e934c45533f1a27e91,EXTCAND-cd82e118d1743b214397764c,readiness_preserved_lineage
EXTEXTRACT-ad7f490a4e1f2e559a059c09,EXTPAYLOAD-df404849c77ccf7aca5ec174,RESCAND-e44f39802e7841f6b69621fd,readiness_preserved_lineage
EXTEXTRACT-bac0153476feec97d34fa51f,EXTPAYLOAD-df4379d78fd1401f022d7d2b,RESCAND-a12672af48a79b7efb97d75a,readiness_preserved_lineage
EXTEXTRACT-89ef78c909135bcb3b30b155,EXTPAYLOAD-df488e5021985fcac7eaeceb,EXTCAND-8b49fd9771353f8fd8cfc8cd,readiness_preserved_lineage
EXTEXTRACT-008c4beba9e1c9670be435a0,EXTPAYLOAD-df532399d03f2de7487eb9d3,RESCAND-60b6a11374ce371f29d4eeca,readiness_preserved_lineage
EXTEXTRACT-08d9434b71e3d5c3a0d812f1,EXTPAYLOAD-df556c2502fc5824c8fbeb4e,EXTCAND-b3f1325f199a8988c1a19dc8,readiness_preserved_lineage
EXTEXTRACT-f25245bc97a7cfa0040f5195,EXTPAYLOAD-df563bd433d9ac535b97e671,EXTCAND-53a7c71f80f71b91efc52f1f,readiness_preserved_lineage
EXTEXTRACT-de0e0e131fc81d93bd5ab86c,EXTPAYLOAD-df59c8bb6c845082578deb5b,RESCAND-263c9cb31f2c60abbb19fe71,readiness_preserved_lineage
EXTEXTRACT-10f2d978c43dd8e49e34f539,EXTPAYLOAD-df65aff4d1d9183433223641,EXTCAND-9d5a54a3cef4321910550aac,readiness_preserved_lineage
EXTEXTRACT-66e621c144c621f78d07bb97,EXTPAYLOAD-df7083ffeb17418395b1c029,RESCAND-036fba5b5ffc8fb318a1eee4,readiness_preserved_lineage
EXTEXTRACT-6d981ab2af0940cd42f69969,EXTPAYLOAD-df77e83e42f357922795c1d6,EXTCAND-a97b9dd515476663feaec375,readiness_preserved_lineage
EXTEXTRACT-078d311c11967f02d6f7cbbd,EXTPAYLOAD-df7c4d5124bad72502ca17bf,EXTCAND-5052a4d6fa6993fab23d08f3,readiness_preserved_lineage
EXTEXTRACT-c2959cb94b4c84943c16fda3,EXTPAYLOAD-df7cc7cec7b463f3b1260e4d,EXTCAND-f13ad84d2ea3f9736087732d,readiness_preserved_lineage
EXTEXTRACT-c7ee3e1c89ce7a90937a4ec1,EXTPAYLOAD-df7fc8cea0e2752357c9caaf,RESCAND-189b95dca6cc2c840b49ebff,readiness_preserved_lineage
EXTEXTRACT-5892b6b982741407f179113b,EXTPAYLOAD-df861d15cd2efdecfa44415f,RESCAND-28fdf3634c122565bbb56e8f,readiness_preserved_lineage
EXTEXTRACT-b6893be5b57c8f4c91290578,EXTPAYLOAD-df89d3f7e66962884133c432,RESCAND-04210834e67b5d841ec039a4,readiness_preserved_lineage
EXTEXTRACT-edc24330254fb0ed706a8d43,EXTPAYLOAD-df919f28d38bf38539928f80,RESCAND-76ec300adfb4ec0982cac3f6,readiness_preserved_lineage
EXTEXTRACT-cb0d66d1f00550165238e02c,EXTPAYLOAD-df993707d5a3f2b60e646ca0,RESCAND-38039ec2841b935a03474a39,readiness_preserved_lineage
EXTEXTRACT-146956cf0429ef5f5e3f3911,EXTPAYLOAD-df9a45833d49eb74341e86d7,EXTCAND-9530e336ddd72add303fccb7,readiness_preserved_lineage
EXTEXTRACT-92b9137981049efc82019e93,EXTPAYLOAD-dfa320d578cc7247162884fc,RESCAND-241b793911737de0ce35c1fb,readiness_preserved_lineage
EXTEXTRACT-4bf15dde9b59e50112cbde8c,EXTPAYLOAD-dfa5a61febeec15b1e800f49,RESCAND-44fa4aa1629dd01fb01e9ce6,readiness_preserved_lineage
EXTEXTRACT-b349266925d2109fd143ba57,EXTPAYLOAD-dfad765887e7cde93152fd99,EXTCAND-4208e9ad9a8554f6c9c833c8,readiness_preserved_lineage
EXTEXTRACT-31dfddb04d8ccba90288e69b,EXTPAYLOAD-dfadea6c843353dc313e345b,RESCAND-0649ac956ded81aea921cef4,readiness_preserved_lineage
EXTEXTRACT-a1c613174d68d9836a2c25b6,EXTPAYLOAD-dfb541e9f019e275ff4bad6b,EXTCAND-92ba2698e3513d25e29aade9,readiness_preserved_lineage
EXTEXTRACT-fe449ba93a405e5eb46e4004,EXTPAYLOAD-dfc16f25964adeca1b90608f,RESCAND-9cf7b07dac048335ded5ceab,readiness_preserved_lineage
EXTEXTRACT-c143fbfcdd0ae88c8b2d9a75,EXTPAYLOAD-dfc3fd5b3ec689756781aff3,EXTCAND-133a1dcab4d5739bccaecc0e,readiness_preserved_lineage
EXTEXTRACT-b7f1fd653f20a5ca91955717,EXTPAYLOAD-dfce33226b4b9f324eac6abb,EXTCAND-28941d5d5a1edb951bae18a9,readiness_preserved_lineage
