extraction_result_id,canonical_payload_id,candidate_id,linkage_basis
EXTEXTRACT-b5027f4ae6f1251160cf8e2b,EXTPAYLOAD-08d49ff184de0a4bef8408ac,RESCAND-a42139d5ad701d59629f5919,readiness_preserved_lineage
EXTEXTRACT-9ecc662cd08531c466adb1b8,EXTPAYLOAD-08d94236e10e2dad664b1495,EXTCAND-cdf659d961a7d16499a71679,readiness_preserved_lineage
EXTEXTRACT-671e6668704df0b2f6f7821e,EXTPAYLOAD-08e14cfd89f804c86c1ffc2a,EXTCAND-43e7dcb987cf6107316ad85a,readiness_preserved_lineage
EXTEXTRACT-723b9954daffcf4d144fec39,EXTPAYLOAD-08e92dced3f5bea3e1955265,EXTCAND-6e5c96607c21fd6982b440a8,readiness_preserved_lineage
EXTEXTRACT-75957daf069896547d4be42f,EXTPAYLOAD-08f2acf54a738e33177e2e36,EXTCAND-0f4fc85b5448e0cbfa791cab,readiness_preserved_lineage
EXTEXTRACT-dcbd5d9bc76c20525769361d,EXTPAYLOAD-08f56d89d71ca00462aec5ad,RESCAND-a078179335a088515dd7686f,readiness_preserved_lineage
EXTEXTRACT-f3779c385d593bade9a99765,EXTPAYLOAD-08ffe49b605710b81491e305,EXTCAND-88c6f2f85fe883f81c0e97c6,readiness_preserved_lineage
EXTEXTRACT-e9929ba1945caf75248c19ab,EXTPAYLOAD-090457cb322058558c1390c6,RESCAND-e446d847f2a558591ee7a1ea,readiness_preserved_lineage
EXTEXTRACT-527e2b383b3a7c2fe25714b3,EXTPAYLOAD-0904ef3f244a7218d83560e1,EXTCAND-bb908c47ec4f712b4d9fc734,readiness_preserved_lineage
EXTEXTRACT-ad5886f193f50ff48b334609,EXTPAYLOAD-0907a746c40dde2caf5c68f8,EXTCAND-93b05cd0ce834660d4450643,readiness_preserved_lineage
EXTEXTRACT-cd649c978af9dbe3cc37eec4,EXTPAYLOAD-0912a32ee2ef5bea9b0217b2,RESCAND-7a9cd810a6fd768736cddc99,readiness_preserved_lineage
EXTEXTRACT-6c8991a1a0a6c21ab58c8dbd,EXTPAYLOAD-091ccc0d69918570a69e3e57,EXTCAND-11eab4373bb611f5eb6df0f2,readiness_preserved_lineage
EXTEXTRACT-595f41852898c1ff73732bb8,EXTPAYLOAD-091d73cef9eedea5cb6d8fb5,RESCAND-d888aae2f6fb76054e8bbf72,readiness_preserved_lineage
EXTEXTRACT-66dd4cd2307e8bedb880e118,EXTPAYLOAD-0920effbaf19988092c83515,RESCAND-784c9320e4ded6d277fd0942,readiness_preserved_lineage
EXTEXTRACT-5152cea65d85aae7ab30e8bc,EXTPAYLOAD-0924d44ed2e2476960dbd9a2,EXTCAND-4a401eb855583e9f1e229489,readiness_preserved_lineage
EXTEXTRACT-64e33b6c1642b20c6fbbb8cc,EXTPAYLOAD-092a4c20b7aa2b31f5f535c1,RESCAND-b1b8e1ceeafd728a67ee26c2,readiness_preserved_lineage
EXTEXTRACT-af1e3a000d15d8fc750c75b5,EXTPAYLOAD-093595d50fcdcc679dcc3cea,EXTCAND-229b6416d7c6ae709b306e4b,readiness_preserved_lineage
EXTEXTRACT-2b98ad26f3edc4cb96928d4a,EXTPAYLOAD-0940c349b0eebe2a3083f10c,RESCAND-f5bfa04d1edb870f6f5942e5,readiness_preserved_lineage
EXTEXTRACT-6eb6fa9f324147f73e8b2bee,EXTPAYLOAD-0943c641ac2d5a945789bfa9,RESCAND-466457148025a795b3797bf0,readiness_preserved_lineage
EXTEXTRACT-f8d94dab472c18345b477a35,EXTPAYLOAD-094a925525e714f064af06e3,RESCAND-2b69d47bbab8b141381d762d,readiness_preserved_lineage
EXTEXTRACT-736f2368179d53df4e35658d,EXTPAYLOAD-094feef9ba6a0e00620393d3,EXTCAND-7ac13e2021d553ada264c0ea,readiness_preserved_lineage
EXTEXTRACT-bc11773c635fe99af712082c,EXTPAYLOAD-095a3809d9e285ad9ba4017d,EXTCAND-df4e21f7ecdee877ac66df09,readiness_preserved_lineage
EXTEXTRACT-74fd6f9967e232da6e543c34,EXTPAYLOAD-0965e7941f4e3e1141d65a96,EXTCAND-8b11d16588c3e27790069c89,readiness_preserved_lineage
EXTEXTRACT-357c942f5e0230955dcf5d61,EXTPAYLOAD-09665c3e464cd48c667e6a21,RESCAND-fa75fd5f7941b57019e10ea6,readiness_preserved_lineage
EXTEXTRACT-4ba82f48ff539a871f81d865,EXTPAYLOAD-09685decc5bfc45fd4c3f5b1,RESCAND-95183f8020ef2207b80529d7,readiness_preserved_lineage
EXTEXTRACT-052e47ebc5a245c602a122b0,EXTPAYLOAD-09686746080a335676a770c0,RESCAND-23b50f0949c136471a71fd2f,readiness_preserved_lineage
EXTEXTRACT-a69f20f94cbec76a78b92e8d,EXTPAYLOAD-0972eca63386b20eced14565,RESCAND-31150f6cd23034ad16b54763,readiness_preserved_lineage
EXTEXTRACT-cd8a9c2435f51e2d471c3b1a,EXTPAYLOAD-0990031a483919c63eaa8d3d,EXTCAND-3ba3f06533d2cc2541507f82,readiness_preserved_lineage
EXTEXTRACT-bf3eea63620c440472e1e56c,EXTPAYLOAD-09929ff468da8c57555d4e2e,EXTCAND-3fd0d8f1aa31873e9b2f00f8,readiness_preserved_lineage
EXTEXTRACT-132a1467dd15086d9851684f,EXTPAYLOAD-0992f188cf44afcfe6dab1ee,EXTCAND-7574f52648188f4d8547102c,readiness_preserved_lineage
EXTEXTRACT-ba6d8dccadf6328adc0eca26,EXTPAYLOAD-099a41058eb96435a135d7b1,RESCAND-dfa2208b2e1130a94b22d284,readiness_preserved_lineage
EXTEXTRACT-41c05bef36d07e8d22437850,EXTPAYLOAD-09a0e30a18f7819a7f21978c,RESCAND-fc5ceb2d4911d6508cc02484,readiness_preserved_lineage
EXTEXTRACT-736a6aa34b59e8c986e35f52,EXTPAYLOAD-09a492545ac89b86595085c6,EXTCAND-ad0709f3ca3ea9cedda0d695,readiness_preserved_lineage
EXTEXTRACT-38e81108ae86b15a641370ef,EXTPAYLOAD-09a6c1fb6dc589df1f8de8d2,EXTCAND-7ca6e326ba6dc75fa3732743,readiness_preserved_lineage
EXTEXTRACT-3954ad87f3a16b1c4bfeed6e,EXTPAYLOAD-09a8489b768f4614ba1fa6b2,RESCAND-c2402e310d8d3b06674dc8cb,readiness_preserved_lineage
EXTEXTRACT-3954ad87f3a16b1c4bfeed6e,EXTPAYLOAD-09a8489b768f4614ba1fa6b2,RESCAND-df584e8730336324b694da1e,readiness_preserved_lineage
EXTEXTRACT-ab1e1c22814417cca473d92a,EXTPAYLOAD-09ac61b2a81b2e301744c062,EXTCAND-9a9203f3914344628f1abbd3,readiness_preserved_lineage
EXTEXTRACT-87c2afb836860d19692c6c74,EXTPAYLOAD-09b4c5eff178c2dcd3c890d1,RESCAND-4a1880261c9c9f47d1848e06,readiness_preserved_lineage
EXTEXTRACT-a9b833ced33a65eabc8d6699,EXTPAYLOAD-09b6d52f201ee0bb36dd6d70,RESCAND-67d88fe17892f52f1ae48041,readiness_preserved_lineage
EXTEXTRACT-25878895524290bd73c54492,EXTPAYLOAD-09c063ae0c1d80428b777949,EXTCAND-69420d1a4325e8c60e67a36d,readiness_preserved_lineage
EXTEXTRACT-8d88ee4cad06eb0d38832a25,EXTPAYLOAD-09c3d26ff8a9a3bd6ed4f93d,RESCAND-66991334271876bede16d0fe,readiness_preserved_lineage
EXTEXTRACT-ffb9fe57583cbf244115da33,EXTPAYLOAD-09c67b18280e368ef00a1654,RESCAND-e2a4edf1bb5eced3017d1155,readiness_preserved_lineage
EXTEXTRACT-144983888a9a65546c739776,EXTPAYLOAD-09cb8874965eafe9de1123b6,RESCAND-632ecaa9a45045013835e78e,readiness_preserved_lineage
EXTEXTRACT-f548ef51c1a17e628c44468a,EXTPAYLOAD-09d3eb0b27d377533392dcab,EXTCAND-4ca597197045fa4ca7a6388f,readiness_preserved_lineage
EXTEXTRACT-44e6e733c857ebfc18af4535,EXTPAYLOAD-09dd8e8940094c4ef5c554b3,RESCAND-9c492f23d6b904d5f52736a2,readiness_preserved_lineage
EXTEXTRACT-051ad18de05c457a2e45bc2b,EXTPAYLOAD-09de54fdd5fd54bbe8e2e149,RESCAND-9d1454665baba51af64d9921,readiness_preserved_lineage
EXTEXTRACT-f7670510962d2470d052de8d,EXTPAYLOAD-09e32e0ea8b8c08ce910deb5,RESCAND-7e383e1dbfba1e1110047ac2,readiness_preserved_lineage
EXTEXTRACT-2110c1875cc19e0a7bb276bb,EXTPAYLOAD-09e3cf5ed1675de64e8afde0,RESCAND-7dbdb84605f291b1f8da2a7d,readiness_preserved_lineage
EXTEXTRACT-5a2b51ae572c81f7d07503e0,EXTPAYLOAD-09e6d2b8ee9518f77c4224f9,EXTCAND-ceb2797c48f7d2dc1ff0bc8a,readiness_preserved_lineage
EXTEXTRACT-c9f00d95fd9c93974af67383,EXTPAYLOAD-09e9f385afe27cd0dda616ae,RESCAND-edb1402db867d027f6c00f95,readiness_preserved_lineage
EXTEXTRACT-d07b9113657c66ff7aa47187,EXTPAYLOAD-09ed6a1d69fa6e6e7417272b,EXTCAND-40845f284d695880dd2691e9,readiness_preserved_lineage
EXTEXTRACT-1f00c1493abe8349fcfd4550,EXTPAYLOAD-09f1260d6e75a28a769f3b9c,EXTCAND-ee94afee0251f85a659e970f,readiness_preserved_lineage
EXTEXTRACT-3d15ca5ffbfed4d665a29840,EXTPAYLOAD-09f33529afbf002bfac38d02,EXTCAND-43536dea39bd14698ee59e63,readiness_preserved_lineage
EXTEXTRACT-866420edd75b46440624095d,EXTPAYLOAD-0a00802f72e15c4af022093e,EXTCAND-640b0a654dfc0182039cc7b0,readiness_preserved_lineage
EXTEXTRACT-a6ad58257fa2c3c08cbdbb7c,EXTPAYLOAD-0a04015d093f9307cab718f8,EXTCAND-d7a3c26e2be6cfaf4fe02745,readiness_preserved_lineage
EXTEXTRACT-67043bc57502facb615f8002,EXTPAYLOAD-0a09c558c400eeced425f01f,RESCAND-e39d7cf6f2d23f54bdadfc53,readiness_preserved_lineage
EXTEXTRACT-078a332ffd7ae9edbb951e51,EXTPAYLOAD-0a24f4da0ede7d665c331fc9,EXTCAND-d98a2c3332ef0b139a7280f6,readiness_preserved_lineage
EXTEXTRACT-92965a46c73c92773a4db472,EXTPAYLOAD-0a25b36f43a0c7352d170a47,EXTCAND-558ea4a63830d6e1d17f3259,readiness_preserved_lineage
EXTEXTRACT-4dd6462738b1264be78493ba,EXTPAYLOAD-0a25d59232c56c969116a54b,EXTCAND-da2e2ac3072ac0347e27723b,readiness_preserved_lineage
EXTEXTRACT-70ff5b4bf0157d1ab0d7ab9d,EXTPAYLOAD-0a26ab04d86b2f953cf70c50,EXTCAND-fde7d3b9b89e0e6ffc4d00f6,readiness_preserved_lineage
EXTEXTRACT-d37315d8a0ba82751e87edc5,EXTPAYLOAD-0a304634f0ac4f4a27a39abd,EXTCAND-337d7c7970b3846eb560edd3,readiness_preserved_lineage
EXTEXTRACT-d37469373682cb825a2d9e98,EXTPAYLOAD-0a31b10083d15dcbe1bec10e,EXTCAND-df8d48d7b7834d39f8a34cf8,readiness_preserved_lineage
EXTEXTRACT-e92811ae37113935e7ee9e7b,EXTPAYLOAD-0a38c266bae20d39d9b97f42,RESCAND-51e2175c99105325b701af27,readiness_preserved_lineage
EXTEXTRACT-c4fde862ffda016e413fe3d4,EXTPAYLOAD-0a38de37d0c8900f47acbea2,EXTCAND-b63b1b9689c8b82fb8535b2e,readiness_preserved_lineage
EXTEXTRACT-c201cf74d25969b3c3399dcd,EXTPAYLOAD-0a3b866f790d44bdd2f35826,RESCAND-b78c6a287e2ace7d04fdaf07,readiness_preserved_lineage
EXTEXTRACT-f2d487078ba6f35ada9423b4,EXTPAYLOAD-0a3c63216dd62e8582ec0f2b,RESCAND-3281477da90ed78868a9027b,readiness_preserved_lineage
EXTEXTRACT-9cb8f28aa5ed88d9670af7a5,EXTPAYLOAD-0a3de33b3b81e07826695ec8,RESCAND-913700614c9dd160f8b2a4b5,readiness_preserved_lineage
EXTEXTRACT-49b79144e5930349f5e5f30a,EXTPAYLOAD-0a4408563db96edb8ca3fc75,EXTCAND-8c1d375164b69d8d99bafa7b,readiness_preserved_lineage
EXTEXTRACT-350287d1c8b8dcac03fe7f13,EXTPAYLOAD-0a44b4e9a51aff98f6e7e7f0,EXTCAND-a674ce897dfd9448811c4a39,readiness_preserved_lineage
EXTEXTRACT-2360ac8b8fb72fb684f91c18,EXTPAYLOAD-0a47b72f57ec8d89fc532413,EXTCAND-4d73a453008455e7e5b687dc,readiness_preserved_lineage
EXTEXTRACT-10a1a0b37f579cd89ce56539,EXTPAYLOAD-0a47d04ff92f664fe2b4f393,EXTCAND-45840b7612d1ae8288472bc3,readiness_preserved_lineage
EXTEXTRACT-8447645c9a7afe045c5e3456,EXTPAYLOAD-0a538263ac2cc0decbd84895,RESCAND-0f75ca5abe21cbd1e6b6f5ac,readiness_preserved_lineage
EXTEXTRACT-80e993cde30dbf826fd27b20,EXTPAYLOAD-0a5bec8597abf88eb057212f,RESCAND-001f07de5cf050410b41a8f2,readiness_preserved_lineage
EXTEXTRACT-8177f0962f3aa019a00673a7,EXTPAYLOAD-0a5c3d08541e75d59a64706e,EXTCAND-223e89d0d4ebb1e56ebfb56b,readiness_preserved_lineage
EXTEXTRACT-d5daa79adcce36765aa923a4,EXTPAYLOAD-0a5ebba4b1709a03bc693f27,RESCAND-ddde1bfbdd50f208fa963b45,readiness_preserved_lineage
EXTEXTRACT-5536f920360dd0fdd166a266,EXTPAYLOAD-0a60e6620fd7cca8c505a5ed,RESCAND-9de3e4b5d0a301da3e410a31,readiness_preserved_lineage
EXTEXTRACT-7f6d5241aa0a5a21aed66ecf,EXTPAYLOAD-0a632316e20018f7376bbdd4,EXTCAND-96f58011167e45447b7422fb,readiness_preserved_lineage
EXTEXTRACT-f4ea8fa94ab69984891f8ebf,EXTPAYLOAD-0a78e75f9b9338a6cd490a02,RESCAND-bd295c886ad2d27fe226e814,readiness_preserved_lineage
EXTEXTRACT-c4149cb08d32d9130617bd8a,EXTPAYLOAD-0a78fa6e4920021e8f5159bb,EXTCAND-990045e8a9a7a10bbba756b7,readiness_preserved_lineage
EXTEXTRACT-2f1e9aa935c236fbf3fa08c2,EXTPAYLOAD-0a7a4b744868333b2aa83008,RESCAND-fdefabd7297ef61e9743b104,readiness_preserved_lineage
EXTEXTRACT-0b00d8840343f60851fefd29,EXTPAYLOAD-0a7acde2b08791e119b2c9e6,RESCAND-3f6d944a2ef8e1eb195cf0c7,readiness_preserved_lineage
EXTEXTRACT-09fdb299760c7d4a7eb590e3,EXTPAYLOAD-0a7d66705d7b959b26352f2a,EXTCAND-df68400d43cbf200ea79fb05,readiness_preserved_lineage
EXTEXTRACT-8a5a050fd0a520db39358e0d,EXTPAYLOAD-0a8970a82627d94bcb5cfe47,EXTCAND-3942763f10e1c7f7d62a5501,readiness_preserved_lineage
EXTEXTRACT-8a5a050fd0a520db39358e0d,EXTPAYLOAD-0a8970a82627d94bcb5cfe47,RESCAND-d49de737ba3c7312bd1cc997,readiness_preserved_lineage
EXTEXTRACT-7bf7e4f2565eb25d68034f2f,EXTPAYLOAD-0a9b0a5c25150237c9c879d0,EXTCAND-b9cc01f9f2fd78a785e00302,readiness_preserved_lineage
EXTEXTRACT-5ccf3750d5a1cfeacbda67c6,EXTPAYLOAD-0a9b4c1ee96400b282e46837,EXTCAND-a3ac3d9e91409780f1d93df0,readiness_preserved_lineage
EXTEXTRACT-12e90cbb37123bcdda252507,EXTPAYLOAD-0aa3a0d927dffc8c0b00edc7,EXTCAND-933c405aa2a5787607acdc3d,readiness_preserved_lineage
EXTEXTRACT-44189583d539613e63924666,EXTPAYLOAD-0aa6e8455757554a003e87d6,RESCAND-f0777ae410ccdf2d8cc50d66,readiness_preserved_lineage
EXTEXTRACT-f6646a55b366e8d99b5525ed,EXTPAYLOAD-0aafe951d1a534f102a1ed3a,RESCAND-d8fa6570811b37d6442977fe,readiness_preserved_lineage
EXTEXTRACT-4cb8ddf21983aa674e4755ca,EXTPAYLOAD-0ab4311a8a494c7ff6538e82,RESCAND-f4824e487c901d0b62673532,readiness_preserved_lineage
EXTEXTRACT-7bbdc5a716db86d2a1223983,EXTPAYLOAD-0ab685b0adfbf787e8fe2132,EXTCAND-94482899f9cc8f8130940b21,readiness_preserved_lineage
EXTEXTRACT-8cd58daa19ce81895efba8d5,EXTPAYLOAD-0abc242917ea37baf299fea4,EXTCAND-180f32543282e1830dfc588d,readiness_preserved_lineage
EXTEXTRACT-cf58373fcdb5bf9c46e73110,EXTPAYLOAD-0ac039e1707d97715345dc31,RESCAND-ad9b1467faa59d01d0270452,readiness_preserved_lineage
EXTEXTRACT-1a02b14fe837826dfce00357,EXTPAYLOAD-0ac8654bb9bc01dafe116c9c,EXTCAND-8c8a8bc548c6a87d537fd52a,readiness_preserved_lineage
EXTEXTRACT-1e638fbfc1fc1e6bba46f532,EXTPAYLOAD-0acbcf1416107d02dd622dd9,EXTCAND-2c4d67332d1fafcc950c0f03,readiness_preserved_lineage
EXTEXTRACT-1e5888f85c4e2a13ad81abdb,EXTPAYLOAD-0ad4b933d89d3c3c8b60b9aa,RESCAND-a5b98e401b9fd840276e2b83,readiness_preserved_lineage
EXTEXTRACT-0c3609873b8e3624891d8bbc,EXTPAYLOAD-0ad4f314cf6ab965742d5488,RESCAND-c298fe5db198191dedc74d3e,readiness_preserved_lineage
EXTEXTRACT-bc4811f63d8f9ca3fc6814ae,EXTPAYLOAD-0adaf8ee0dd66fde91587504,EXTCAND-f530a3bbca404075cb480555,readiness_preserved_lineage
EXTEXTRACT-c914f980a7bf2610520d2a4c,EXTPAYLOAD-0ae97409245a8e13adf8015e,EXTCAND-43e5eca35320d306b5339b02,readiness_preserved_lineage
EXTEXTRACT-c914f980a7bf2610520d2a4c,EXTPAYLOAD-0ae97409245a8e13adf8015e,EXTCAND-f1316015fc2f60b70d175014,readiness_preserved_lineage
EXTEXTRACT-3518183e53beca73ee9683d0,EXTPAYLOAD-0aef711e2bf49ac2820b51a5,RESCAND-8bfe783d0fece208940406b2,readiness_preserved_lineage
EXTEXTRACT-37f87413755876e569cd2f65,EXTPAYLOAD-0aef8c4fd2e01e647e70669c,EXTCAND-2e7a30fc0ebd43853c98188f,readiness_preserved_lineage
EXTEXTRACT-10ae33c6d81c8cf5b40164c3,EXTPAYLOAD-0af17a955e5666185d1789b3,RESCAND-71fe2415735788cfc0ed1c04,readiness_preserved_lineage
EXTEXTRACT-b4fc4c7ae0d3f438c7c47622,EXTPAYLOAD-0af17f10db8f6eeb041d2f0e,RESCAND-ced23607e954e240fa33a9e9,readiness_preserved_lineage
EXTEXTRACT-202ffa6234e2f1a148622938,EXTPAYLOAD-0af63285e06ac4a63558e632,RESCAND-d527c343db3a3371e9d220ac,readiness_preserved_lineage
EXTEXTRACT-146db704e85274a005376e58,EXTPAYLOAD-0af6c4fe770d73d2ff33373a,RESCAND-28f0d6d139e3357890b299f8,readiness_preserved_lineage
EXTEXTRACT-0c570782d9f5cb6f72ed2b13,EXTPAYLOAD-0af7739fefde52f95dce4b44,RESCAND-121c7ab9fe1be521b6bcf962,readiness_preserved_lineage
EXTEXTRACT-b9de00379b0983a7f3ce7f67,EXTPAYLOAD-0afd402c3e3803ac28825fdd,EXTCAND-85e705e4f692e27917d02274,readiness_preserved_lineage
EXTEXTRACT-5de773501903c4238e6bef2a,EXTPAYLOAD-0b0422890a1193c22af0cdad,RESCAND-deac6e958e1b11bec3c06443,readiness_preserved_lineage
EXTEXTRACT-0f43773c18f54e0d09641892,EXTPAYLOAD-0b06ef9f06d88c9507102a66,RESCAND-4099975232334c17541cb728,readiness_preserved_lineage
EXTEXTRACT-216c4679e5727b5f760afa9b,EXTPAYLOAD-0b07a2f34639a52b7912f556,RESCAND-fe96e097492ddfee1ee920f4,readiness_preserved_lineage
EXTEXTRACT-91f78542db03b4f39506e4c9,EXTPAYLOAD-0b08ac5a7047282e61eaebf0,EXTCAND-8e9a1f69b03721d8203c26d9,readiness_preserved_lineage
EXTEXTRACT-05e71d9118dfbe91ba86cacc,EXTPAYLOAD-0b0d1e500bc3adfd80281764,RESCAND-dc080080a24a95ca33d17ffc,readiness_preserved_lineage
EXTEXTRACT-59d50171d7cbaa6e34e1c034,EXTPAYLOAD-0b15a61f69fc29df77adfe2d,RESCAND-ed05485773eed9a6aa722cf6,readiness_preserved_lineage
EXTEXTRACT-80e9cc2227d6de252ea4bbd7,EXTPAYLOAD-0b1ac9e24fcdc980e3b2e2ec,EXTCAND-e4c08be10e91cb0e0f42c802,readiness_preserved_lineage
EXTEXTRACT-0ebd68dbb8576bafde7f76f8,EXTPAYLOAD-0b1bc375b3c1c8141921a21c,RESCAND-6f23ef721e2cb32e8482dfd5,readiness_preserved_lineage
EXTEXTRACT-18b586bec56214ae8456f615,EXTPAYLOAD-0b1bfaaf3339cd8ab9919071,RESCAND-826f762a90379aeac757d55b,readiness_preserved_lineage
EXTEXTRACT-dc83d7ab5f412cc4e725edea,EXTPAYLOAD-0b25105f0e18ed63b716607f,RESCAND-56fcfc1a823da5e345cd031a,readiness_preserved_lineage
EXTEXTRACT-2f977cef5fffdf7367eccc9a,EXTPAYLOAD-0b29c1ff89fa07aa91fd5d4c,RESCAND-0937cc13194fb960868962d3,readiness_preserved_lineage
EXTEXTRACT-c020d951d004710836c6881e,EXTPAYLOAD-0b2e044180c3dd1e6d1dbad2,RESCAND-9b7fae388ee7b9406d9e621d,readiness_preserved_lineage
EXTEXTRACT-96fb7cc8c5b078cba5ca05e0,EXTPAYLOAD-0b32f3e9c3f353f83b086be7,RESCAND-b88253e759775318482f85c1,readiness_preserved_lineage
EXTEXTRACT-341a11591ee92629e8ebad93,EXTPAYLOAD-0b34d56075141aa2cf874d5d,EXTCAND-2c8270e23c2729babfd7459c,readiness_preserved_lineage
EXTEXTRACT-5454358b0e18ef4b71309c52,EXTPAYLOAD-0b3850f811b0aa6b92013787,EXTCAND-b692e2d34374d1dcacd0c0aa,readiness_preserved_lineage
EXTEXTRACT-943ec3e9a5bf5759f8b3d275,EXTPAYLOAD-0b3d2d9c0dd030fe7096ffbf,RESCAND-047db6b9458998978a82482f,readiness_preserved_lineage
EXTEXTRACT-14b4aca58d989f2144701518,EXTPAYLOAD-0b3f6647420ddd89d541563c,RESCAND-f60b9d4150d3d25bc9f6ba3c,readiness_preserved_lineage
EXTEXTRACT-f7a285b5be8502293a63a04d,EXTPAYLOAD-0b477e4328ffa3c18f126916,RESCAND-c783a6688281dac743832daa,readiness_preserved_lineage
EXTEXTRACT-7aab6f3a099d04c30477c8e8,EXTPAYLOAD-0b4c14e3fcb53ad739e3c1f9,RESCAND-4299151e2b05778bdcf1c04b,readiness_preserved_lineage
EXTEXTRACT-465c61f823f0de1b2c38957e,EXTPAYLOAD-0b4da4af7ee76077aaa6697b,EXTCAND-08b32b5de77eabb7981d004d,readiness_preserved_lineage
EXTEXTRACT-465c61f823f0de1b2c38957e,EXTPAYLOAD-0b4da4af7ee76077aaa6697b,EXTCAND-d4b3f28d93d1934152fca38d,readiness_preserved_lineage
EXTEXTRACT-465c61f823f0de1b2c38957e,EXTPAYLOAD-0b4da4af7ee76077aaa6697b,RESCAND-02042a337f5398cacccba849,readiness_preserved_lineage
EXTEXTRACT-465c61f823f0de1b2c38957e,EXTPAYLOAD-0b4da4af7ee76077aaa6697b,RESCAND-2550b1dbc00d03d9bda21775,readiness_preserved_lineage
EXTEXTRACT-465c61f823f0de1b2c38957e,EXTPAYLOAD-0b4da4af7ee76077aaa6697b,RESCAND-998249b80d5246a5a374b0e2,readiness_preserved_lineage
EXTEXTRACT-465c61f823f0de1b2c38957e,EXTPAYLOAD-0b4da4af7ee76077aaa6697b,RESCAND-a22c7fc0629c65f0956dee4d,readiness_preserved_lineage
EXTEXTRACT-465c61f823f0de1b2c38957e,EXTPAYLOAD-0b4da4af7ee76077aaa6697b,RESCAND-dad415a026b84e92dc5f6fb6,readiness_preserved_lineage
EXTEXTRACT-465c61f823f0de1b2c38957e,EXTPAYLOAD-0b4da4af7ee76077aaa6697b,RESCAND-ef0ec04150b8850b6c352a6d,readiness_preserved_lineage
EXTEXTRACT-a2a1611e3cd2c1e048ada9f2,EXTPAYLOAD-0b54810873779dff6c7bce55,RESCAND-a7f250c4c818b0171f163503,readiness_preserved_lineage
EXTEXTRACT-9b6e6cf803507d2c907c41a4,EXTPAYLOAD-0b58f49201592d4d81d57c6b,RESCAND-a6720e7ecb8587e1293d179e,readiness_preserved_lineage
EXTEXTRACT-ae39fdf2ec05c8bb112e8a74,EXTPAYLOAD-0b5b5398927f8176c292763c,RESCAND-a5a64db79b110c84dd4062e7,readiness_preserved_lineage
EXTEXTRACT-c3d0aa5cf5235d552e366d4b,EXTPAYLOAD-0b5e102b2b785e780261f060,RESCAND-b0c92ae2608fa5ee0901d527,readiness_preserved_lineage
EXTEXTRACT-ea37b19750bd88498e576e51,EXTPAYLOAD-0b66ce882a8b4ab2080d9327,RESCAND-d509ec71145fcdfbb3af933a,readiness_preserved_lineage
EXTEXTRACT-7b789e8f71ca6b6e810001c5,EXTPAYLOAD-0b687e4c6e627f043d8a7458,RESCAND-932975b0c520686fd3a56d0d,readiness_preserved_lineage
EXTEXTRACT-c540a7b0c83ef8708d0e947d,EXTPAYLOAD-0b6a44845c31d7ebb3ca7866,EXTCAND-7b3455f0535dc647db216de9,readiness_preserved_lineage
EXTEXTRACT-a99c7112a08a738d872cba41,EXTPAYLOAD-0b6deae7c98915a1dc290799,EXTCAND-4582dfa8d0d31c7c4d2cde1d,readiness_preserved_lineage
EXTEXTRACT-4926f2ef3067cba1b6a233eb,EXTPAYLOAD-0b7405b09f7d5f67b1971b33,EXTCAND-dd7c01573368ae5c174b537b,readiness_preserved_lineage
EXTEXTRACT-c3f87e090b6414e62b8015a4,EXTPAYLOAD-0b7c0f3e94075e34c509fb80,RESCAND-6cc99cc90d6e4d4c289693d8,readiness_preserved_lineage
EXTEXTRACT-5bdb63ef36b9d20c9f07052b,EXTPAYLOAD-0b88c8ebef3312933d2c3786,RESCAND-b31096c08c7c42141da82875,readiness_preserved_lineage
EXTEXTRACT-1774f298ea0d05f6cb16b338,EXTPAYLOAD-0b8d598f994a3d9a162ad149,EXTCAND-9f251accd85138c2c24fb1dc,readiness_preserved_lineage
EXTEXTRACT-c7ff8eb59da620616287cd5c,EXTPAYLOAD-0b9a19dbbf1cdf5ac132e991,RESCAND-0dea359e3041a383499be47e,readiness_preserved_lineage
EXTEXTRACT-219179c8bbdd50727a664462,EXTPAYLOAD-0ba0dbfe8f239d7503129c5f,EXTCAND-7378fb8d6dfa2588e6fa739a,readiness_preserved_lineage
EXTEXTRACT-e7428a819a6b14a1e37d5217,EXTPAYLOAD-0ba1c01c7c5195b1a69b1126,EXTCAND-e6e1776526569982b5ebc192,readiness_preserved_lineage
EXTEXTRACT-804feaf3b5e8c98d403e7081,EXTPAYLOAD-0ba2bcf5f9db68d6003edac1,EXTCAND-2bb5340ce6ce1be186a190b5,readiness_preserved_lineage
EXTEXTRACT-a50e50e1949f86639b940b97,EXTPAYLOAD-0ba6241fedae42a7813d0c36,RESCAND-9414c5b3a18256ebee22faff,readiness_preserved_lineage
EXTEXTRACT-c31d43cf151a5e24fdd4338d,EXTPAYLOAD-0ba6fd6cfb29cd73d01a448b,RESCAND-4a9b3179f2cd3688d0e907ba,readiness_preserved_lineage
EXTEXTRACT-111ed6c87709c90d8c7f1066,EXTPAYLOAD-0bae3b9fa0e18a26c1a489fc,RESCAND-a494b0128f59dfbc92d6f5b1,readiness_preserved_lineage
